"number";"r IL_meas";"i IL_meas"
803;0.364131;0
804;0.492566;0
805;0.498597;0
806;0.658821;0
807;0.541845;0
808;0.340822;0
809;0.568055;0
810;0.598925;0
811;0.479527;0
812;0.393847;0
813;0.759987;0
814;0.504911;0
815;0.523382;0
816;0.724363;0
817;0.364746;0
818;0.440364;0
819;0.481138;0
820;0.462245;0
821;0.328345;0
822;0.356152;0
823;0.476559;0
824;0.79498;0
825;0.422936;0
826;0.385985;0
827;0.411853;0
828;0.441865;0
829;0.53502;0
830;0.786389;0
831;0.388396;0
832;1.12175;0
833;0.659877;0
834;0.658644;0
835;0.826178;0
836;0.453295;0
837;0.380234;0
838;0.825372;0
839;0.432351;0
840;1.13963;0
841;0.481072;0
842;0.32534;0
843;1.3027;0
844;0.401441;0
845;0.617372;0
846;0.350102;0
847;0.363025;0
848;0.88185;0
849;0.455898;0
850;0.443344;0
851;0.588398;0
852;0.388631;0
853;0.448833;0
854;0.435033;0
855;0.561458;0
856;0.83816;0
857;0.692277;0
858;0.570527;0
859;0.517547;0
860;0.679171;0
861;0.520194;0
862;0.959992;0
863;0.559288;0
864;0.461245;0
865;0.582442;0
866;0.567874;0
867;0.440128;0
868;0.408774;0
869;0.830872;0
870;0.539181;0
871;0.558132;0
872;0.537321;0
873;0.752351;0
874;0.538612;0
875;0.504782;0
876;0.646756;0
877;0.475022;0
878;0.341616;0
879;0.352359;0
880;0.841009;0
881;0.522854;0
882;0.277456;0
883;0.465813;0
884;0.676352;0
885;0.519646;0
886;0.656114;0
887;0.318378;0
888;0.667318;0
889;0.569633;0
890;0.759571;0
891;0.408737;0
892;0.751137;0
893;0.558942;0
894;0.395756;0
895;0.374241;0
896;0.530481;0
897;0.423888;0
898;0.544369;0
899;0.694278;0
900;0.435475;0
901;0.56168;0
902;0.423228;0
903;0.493112;0
904;0.662528;0
905;0.509694;0
906;0.412665;0
907;0.556841;0
908;0.682991;0
909;0.558039;0
910;0.430152;0
911;0.387107;0
912;0.726299;0
913;0.371268;0
914;0.457053;0
915;0.380288;0
916;0.875098;0
917;0.546963;0
918;0.45161;0
919;0.431973;0
920;0.555253;0
921;0.48939;0
922;0.540179;0
923;0.569205;0
924;0.622864;0
925;0.379965;0
926;0.743227;0
927;0.390664;0
928;0.423978;0
929;0.575999;0
930;0.408628;0
931;0.644126;0
932;0.890359;0
933;0.553984;0
934;0.81735;0
935;0.680889;0
936;0.387569;0
937;0.273653;0
938;0.709976;0
939;0.50886;0
940;0.812626;0
941;0.418091;0
942;0.511706;0
943;0.601387;0
944;0.418679;0
945;0.787856;0
946;0.551065;0
947;0.758727;0
948;0.43113;0
949;0.438824;0
950;0.486156;0
951;0.45339;0
952;0.523578;0
953;0.334676;0
954;0.340826;0
955;0.494613;0
956;0.492362;0
957;0.464751;0
958;0.442957;0
959;0.345956;0
960;0.829307;0
961;0.384413;0
962;0.49693;0
963;0.617106;0
964;0.319926;0
965;0.363298;0
966;0.485893;0
967;1.05839;0
968;0.716947;0
969;0.547062;0
970;0.456658;0
971;0.525447;0
972;0.505596;0
973;0.344552;0
974;0.484056;0
975;0.486338;0
976;0.709287;0
977;0.386217;0
978;0.539295;0
979;0.630306;0
980;0.460361;0
981;0.534873;0
982;0.459248;0
983;0.428592;0
984;0.460062;0
985;0.634747;0
986;0.523091;0
987;0.398235;0
988;0.46353;0
989;0.32325;0
990;0.622071;0
991;0.564458;0
992;0.50493;0
993;0.743574;0
994;0.546576;0
995;0.528338;0
996;0.350151;0
997;0.666261;0
998;0.811978;0
999;1.02765;0
1000;0.373775;0
1001;0.457674;0
1002;0.434872;0
1003;0.614318;0
1004;0.74538;0
1005;0.647601;0
1006;0.747169;0
1007;0.455756;0
1008;0.721415;0
1009;0.535323;0
1010;0.345368;0
1011;0.452036;0
1012;0.461093;0
1013;0.623815;0
1014;0.557803;0
1015;0.587963;0
1016;0.415126;0
1017;0.908699;0
1018;0.38629;0
1019;0.349338;0
1020;0.38868;0
1021;0.712921;0
1022;0.50216;0
1023;0.689747;0
1024;0.700823;0
1025;0.516766;0
1026;0.586483;0
1027;0.319437;0
1028;0.629875;0
1029;0.417089;0
1030;0.420552;0
1031;0.511352;0
1032;0.424152;0
1033;0.629508;0
1034;0.380684;0
1035;0.391317;0
1036;0.657978;0
1037;0.479008;0
1038;0.348559;0
1039;0.637223;0
1040;0.322269;0
1041;0.656496;0
1042;0.574215;0
1043;0.819283;0
1044;0.407171;0
1045;0.383843;0
1046;0.692025;0
1047;0.381274;0
1048;0.454803;0
1049;0.524759;0
1050;0.513746;0
1051;0.373391;0
1052;0.662243;0
1053;0.312225;0
1054;0.575581;0
1055;0.567492;0
1056;0.556309;0
1057;1.1152;0
1058;0.430144;0
1059;0.697302;0
