"number";"r IL_meas";"i IL_meas"
2868;1.31727;0
2869;1.0967;0
2870;1.16451;0
2871;1.24305;0
2872;1.25608;0
2873;1.20512;0
2874;1.26176;0
2875;1.08703;0
2876;1.28265;0
2877;1.17235;0
2878;1.20486;0
2879;1.35388;0
2880;1.19301;0
2881;1.2043;0
2882;1.29036;0
2883;1.28232;0
2884;1.15217;0
2885;1.19587;0
2886;1.29151;0
2887;1.18441;0
2888;1.31083;0
2889;1.06702;0
2890;1.41482;0
2891;1.14725;0
2892;1.08677;0
2893;1.16952;0
2894;1.15807;0
2895;1.34189;0
2896;1.19462;0
2897;1.2674;0
2898;1.17483;0
2899;1.20145;0
2900;1.18163;0
2901;1.16593;0
2902;1.17749;0
2903;1.33515;0
2904;1.24489;0
2905;1.08627;0
2906;1.24118;0
2907;1.22765;0
2908;1.15762;0
2909;1.15795;0
2910;1.15401;0
2911;1.07134;0
2912;1.11014;0
2913;1.30834;0
2914;1.2347;0
2915;1.03755;0
2916;1.03606;0
2917;1.35604;0
2918;1.16295;0
2919;1.26978;0
2920;1.02747;0
2921;1.27459;0
2922;1.15805;0
2923;1.28272;0
2924;1.38837;0
2925;1.07985;0
2926;1.24788;0
2927;1.36874;0
2928;1.25264;0
2929;1.10754;0
2930;1.40882;0
2931;1.37075;0
2932;1.21321;0
2933;1.34594;0
2934;1.32187;0
2935;1.2242;0
2936;1.17662;0
2937;1.21316;0
2938;1.33067;0
2939;1.20735;0
2940;1.06119;0
2941;1.26358;0
2942;1.1251;0
2943;1.26776;0
2944;1.26922;0
2945;1.17019;0
2946;1.19398;0
2947;1.11967;0
2948;1.33087;0
2949;1.19283;0
2950;1.23928;0
2951;1.23847;0
2952;1.17095;0
2953;1.23011;0
2954;1.32617;0
2955;1.16464;0
2956;1.10691;0
2957;1.03334;0
2958;1.16465;0
2959;1.2248;0
2960;1.08591;0
2961;1.35382;0
2962;1.32164;0
2963;1.2261;0
2964;1.30558;0
2965;1.26995;0
2966;1.05918;0
2967;1.06231;0
2968;1.40179;0
2969;1.22231;0
2970;1.06102;0
2971;1.27198;0
2972;1.32741;0
2973;1.29608;0
2974;1.1844;0
2975;1.06525;0
2976;1.26134;0
2977;1.31582;0
2978;1.31936;0
2979;1.15931;0
2980;1.22959;0
2981;1.21477;0
2982;1.31158;0
2983;1.1169;0
2984;1.02508;0
2985;1.22902;0
2986;1.12454;0
2987;1.17045;0
2988;1.24477;0
2989;1.01281;0
2990;1.38626;0
2991;1.21736;0
2992;1.22984;0
2993;1.16829;0
2994;1.15433;0
2995;1.14538;0
2996;1.16368;0
2997;1.29096;0
2998;1.20767;0
2999;1.24547;0
3000;1.2556;0
3001;1.24519;0
3002;1.24903;0
3003;1.18788;0
3004;1.35454;0
3005;1.02145;0
3006;1.26787;0
3007;1.10071;0
3008;1.29686;0
3009;1.11944;0
3010;1.33249;0
3011;1.38985;0
3012;1.27319;0
3013;1.27074;0
3014;1.38542;0
3015;1.31107;0
3016;1.14483;0
3017;1.1065;0
3018;1.3618;0
3019;1.26875;0
3020;1.28098;0
3021;1.26746;0
3022;1.12197;0
3023;1.21013;0
3024;1.36076;0
3025;1.34689;0
3026;1.13972;0
3027;1.12516;0
3028;1.11142;0
3029;1.14138;0
3030;1.15867;0
3031;1.13464;0
3032;1.19067;0
3033;1.16936;0
3034;1.27689;0
3035;1.20664;0
3036;1.2007;0
3037;1.08569;0
3038;1.18683;0
3039;1.0893;0
3040;1.37225;0
3041;1.05125;0
3042;1.17867;0
3043;1.21564;0
3044;1.15937;0
3045;1.19516;0
3046;1.26734;0
3047;1.10693;0
3048;1.20855;0
3049;1.21041;0
3050;1.27558;0
3051;1.25369;0
3052;1.18647;0
3053;1.19548;0
3054;1.35404;0
3055;1.26294;0
3056;1.16389;0
3057;1.06242;0
3058;1.23886;0
3059;1.16551;0
3060;1.14296;0
3061;1.20524;0
3062;1.24499;0
3063;1.28378;0
3064;1.34926;0
3065;1.28542;0
3066;1.09818;0
3067;1.25555;0
3068;1.19366;0
3069;1.19353;0
3070;1.25037;0
3071;1.1703;0
3072;1.229;0
3073;1.26599;0
3074;1.08605;0
3075;1.25839;0
3076;1.1297;0
3077;1.16545;0
3078;1.27601;0
3079;1.13651;0
3080;1.32728;0
3081;1.07815;0
3082;1.16959;0
3083;1.03442;0
3084;1.46106;0
3085;1.04653;0
3086;1.29876;0
3087;1.17603;0
3088;1.16809;0
3089;1.24035;0
3090;1.4334;0
3091;1.18841;0
3092;1.09328;0
3093;1.1927;0
3094;1.24584;0
3095;1.0621;0
3096;1.49586;0
3097;1.21472;0
3098;1.19948;0
3099;1.28775;0
3100;1.12351;0
3101;1.40978;0
3102;1.19497;0
3103;1.05379;0
3104;1.31361;0
3105;1.2604;0
3106;1.17007;0
3107;1.29491;0
3108;1.03521;0
3109;1.41106;0
3110;1.11438;0
3111;1.16478;0
3112;1.25686;0
3113;1.13393;0
3114;1.13905;0
3115;1.35382;0
3116;1.47414;0
3117;1.13815;0
3118;1.25681;0
3119;1.19528;0
3120;1.17535;0
3121;1.2524;0
3122;1.27509;0
3123;1.30459;0
3124;1.22115;0
3125;1.25237;0
3126;1.20101;0
3127;1.17022;0
3128;1.16437;0
3129;1.30969;0
3130;1.08812;0
3131;1.16205;0
3132;1.21835;0
3133;1.22368;0
3134;1.29266;0
3135;1.33053;0
3136;1.2375;0
3137;1.31061;0
3138;1.1543;0
3139;1.26;0
3140;1.10199;0
3141;1.2904;0
3142;1.24776;0
3143;1.32328;0
3144;1.18773;0
3145;1.38492;0
3146;1.23648;0
3147;1.35914;0
3148;1.27397;0
3149;1.1524;0
3150;1.22097;0
3151;1.26766;0
3152;1.09001;0
3153;1.11772;0
3154;1.04864;0
3155;1.07071;0
3156;1.27179;0
3157;1.25387;0
3158;1.25305;0
3159;1.27237;0
3160;1.10112;0
3161;1.29779;0
3162;1.19646;0
3163;1.30356;0
3164;1.28084;0
3165;1.26896;0
3166;1.1377;0
3167;1.15454;0
3168;1.20609;0
3169;1.28117;0
3170;1.19428;0
3171;1.30315;0
3172;1.14272;0
3173;1.11278;0
3174;1.22801;0
3175;1.20548;0
3176;1.3045;0
3177;1.20105;0
3178;1.32158;0
3179;1.04523;0
3180;1.21211;0
3181;1.0891;0
3182;1.03389;0
3183;1.12575;0
3184;1.22074;0
3185;1.27642;0
3186;1.2431;0
3187;1.3067;0
3188;1.03716;0
3189;1.33018;0
3190;0.995047;0
3191;1.22989;0
3192;1.09994;0
3193;1.08499;0
3194;1.1163;0
3195;1.17933;0
3196;1.13763;0
3197;1.32418;0
3198;1.10664;0
3199;1.15484;0
3200;1.15578;0
3201;1.17314;0
3202;1.24526;0
3203;1.17914;0
3204;1.3179;0
3205;1.30903;0
3206;1.32246;0
3207;1.42193;0
3208;1.22683;0
3209;1.1575;0
3210;1.15484;0
3211;1.29655;0
3212;1.26299;0
3213;1.12565;0
3214;1.13816;0
3215;1.12553;0
3216;1.17117;0
3217;1.22695;0
3218;1.05671;0
3219;1.32764;0
3220;1.17357;0
3221;1.26536;0
3222;1.14277;0
3223;1.13104;0
3224;1.21432;0
3225;0.927208;0
3226;1.11734;0
3227;1.21596;0
3228;1.27989;0
3229;1.12944;0
3230;1.29819;0
3231;1.18531;0
3232;1.05004;0
3233;1.19031;0
3234;1.1383;0
3235;1.32888;0
3236;1.22909;0
3237;1.20949;0
3238;1.29201;0
3239;1.08829;0
3240;1.14918;0
3241;1.16997;0
3242;1.02205;0
3243;1.10434;0
3244;1.23784;0
3245;1.14671;0
3246;1.38667;0
3247;1.22025;0
3248;1.19472;0
3249;1.13953;0
3250;1.22751;0
3251;1.27293;0
3252;1.50316;0
3253;1.00453;0
3254;1.22605;0
3255;1.2607;0
3256;1.21893;0
3257;1.19853;0
3258;1.29981;0
3259;1.08642;0
3260;1.35218;0
3261;1.2496;0
3262;1.15558;0
3263;1.05717;0
3264;1.09612;0
3265;1.12728;0
3266;1.32711;0
3267;1.15183;0
3268;1.25545;0
3269;1.30284;0
3270;1.34112;0
3271;1.23215;0
3272;1.09502;0
3273;1.11802;0
3274;1.22773;0
3275;1.18953;0
3276;1.27044;0
3277;1.22243;0
3278;1.18454;0
3279;1.2697;0
3280;1.1652;0
3281;1.19856;0
3282;1.2191;0
3283;1.21944;0
3284;1.10274;0
3285;1.20061;0
3286;1.13368;0
3287;1.35212;0
3288;1.2042;0
3289;1.1619;0
3290;1.32931;0
3291;1.3536;0
3292;1.43188;0
3293;1.15645;0
3294;1.21363;0
3295;1.34135;0
3296;1.19993;0
3297;1.29236;0
3298;1.33333;0
3299;1.02316;0
3300;1.2735;0
3301;1.16368;0
3302;1.05273;0
3303;1.12999;0
3304;1.29498;0
3305;1.26181;0
3306;1.26876;0
3307;1.09338;0
3308;1.06438;0
3309;1.19308;0
3310;1.14051;0
3311;1.3218;0
3312;1.31607;0
3313;1.11365;0
3314;1.23238;0
3315;1.1192;0
3316;1.10136;0
3317;1.19717;0
3318;1.32842;0
3319;1.22126;0
3320;1.16003;0
3321;1.59091;0
3322;1.24746;0
3323;1.14123;0
3324;1.21121;0
3325;1.14999;0
3326;1.03998;0
3327;1.14506;0
3328;1.31426;0
3329;1.31304;0
3330;1.19541;0
3331;1.33976;0
3332;1.0866;0
3333;1.22708;0
3334;1.21298;0
3335;1.29035;0
3336;1.26837;0
3337;1.17125;0
3338;1.09991;0
3339;1.12479;0
3340;1.02395;0
3341;1.10898;0
3342;1.11178;0
3343;1.15629;0
3344;1.15098;0
3345;1.14936;0
3346;1.23162;0
3347;1.17663;0
3348;1.27253;0
3349;1.22228;0
3350;1.17736;0
3351;1.23519;0
3352;1.11844;0
3353;1.18348;0
3354;1.37119;0
3355;1.27546;0
3356;1.2149;0
3357;1.33066;0
3358;1.18221;0
3359;1.01122;0
3360;1.23994;0
3361;1.08073;0
3362;1.25252;0
3363;1.09457;0
3364;1.13305;0
3365;1.13746;0
3366;1.21083;0
3367;1.05626;0
3368;1.23615;0
3369;1.14416;0
3370;1.0276;0
3371;1.09003;0
3372;1.08291;0
3373;1.20574;0
3374;1.11166;0
3375;1.17102;0
3376;1.13815;0
3377;1.04628;0
3378;1.17659;0
3379;1.22721;0
3380;1.05644;0
3381;1.1553;0
3382;1.0862;0
3383;1.22222;0
3384;1.20852;0
3385;1.40365;0
3386;1.26345;0
3387;1.22994;0
3388;1.11614;0
3389;1.17342;0
3390;1.22152;0
3391;1.21432;0
3392;1.36382;0
3393;1.27071;0
3394;1.09276;0
3395;1.29484;0
3396;1.03516;0
3397;1.15314;0
3398;1.07318;0
3399;1.07494;0
3400;1.31438;0
3401;1.26882;0
3402;1.2554;0
3403;1.15706;0
3404;1.16135;0
3405;1.28497;0
3406;1.18189;0
3407;1.26775;0
3408;1.19395;0
3409;1.23688;0
3410;1.11311;0
3411;1.12246;0
3412;1.6753;0
3413;1.21211;0
3414;1.06082;0
3415;1.16409;0
3416;1.12698;0
3417;1.46455;0
3418;1.18946;0
3419;1.2899;0
3420;1.27362;0
3421;1.33366;0
3422;1.14405;0
3423;1.07832;0
3424;1.19532;0
3425;1.33146;0
3426;1.17189;0
3427;1.26731;0
3428;1.06412;0
3429;1.29645;0
3430;1.20602;0
3431;1.19644;0
3432;1.1076;0
3433;1.22708;0
3434;1.23169;0
3435;1.1723;0
3436;1.27938;0
3437;1.37365;0
3438;1.13833;0
3439;1.2794;0
3440;1.17379;0
3441;1.13281;0
3442;1.19704;0
3443;1.41365;0
3444;1.37168;0
3445;1.27488;0
3446;1.20335;0
3447;1.11273;0
3448;1.15336;0
3449;1.19401;0
3450;1.19183;0
3451;1.18562;0
3452;1.15814;0
3453;1.2129;0
3454;1.18444;0
3455;1.20551;0
3456;1.14474;0
3457;1.10599;0
3458;1.24699;0
3459;1.15056;0
3460;0.979394;0
3461;1.1224;0
3462;1.34704;0
3463;1.08188;0
3464;1.29589;0
3465;1.17511;0
3466;1.21584;0
3467;1.31665;0
3468;1.34924;0
3469;1.27061;0
3470;1.29515;0
3471;1.2676;0
3472;1.12362;0
3473;1.25313;0
3474;1.22944;0
3475;1.14318;0
3476;1.33952;0
3477;1.32416;0
3478;1.17804;0
3479;1.30214;0
3480;1.19696;0
3481;1.28873;0
3482;1.30346;0
3483;1.34151;0
3484;1.16168;0
3485;1.12904;0
3486;1.17104;0
3487;1.06004;0
3488;1.19787;0
3489;1.08469;0
3490;1.24348;0
3491;1.08593;0
3492;1.24604;0
3493;1.21756;0
3494;1.45246;0
3495;1.25218;0
3496;1.2983;0
3497;1.25692;0
3498;1.20623;0
3499;1.06261;0
3500;1.10224;0
3501;1.19933;0
3502;1.24592;0
3503;1.09655;0
3504;1.14144;0
3505;1.21112;0
3506;1.22081;0
3507;1.11203;0
3508;1.15156;0
3509;1.22072;0
3510;1.16568;0
3511;1.4491;0
3512;1.09349;0
3513;1.20056;0
3514;1.26792;0
3515;1.18445;0
3516;1.18949;0
3517;1.04402;0
3518;1.36128;0
3519;1.21054;0
3520;1.20913;0
3521;1.33105;0
3522;1.07642;0
3523;1.14946;0
3524;1.1892;0
3525;1.18824;0
3526;1.27781;0
3527;1.30139;0
3528;1.21207;0
3529;1.32391;0
3530;1.26645;0
3531;1.05581;0
3532;1.08199;0
3533;1.2258;0
3534;1.11682;0
3535;1.15403;0
3536;1.29596;0
3537;1.10303;0
3538;1.11425;0
3539;1.39178;0
3540;1.13897;0
3541;1.07889;0
3542;1.31121;0
3543;1.11925;0
3544;1.28492;0
3545;1.43205;0
3546;1.29232;0
3547;1.31837;0
3548;1.15888;0
3549;1.10148;0
3550;1.41636;0
3551;1.16002;0
3552;1.16358;0
3553;1.09412;0
3554;1.24508;0
3555;1.41251;0
3556;1.34313;0
3557;1.15969;0
3558;1.13521;0
3559;1.15484;0
3560;1.28887;0
3561;1.06849;0
3562;1.2133;0
3563;1.11876;0
3564;1.12292;0
3565;1.29823;0
3566;1.19477;0
3567;1.28222;0
3568;0.997336;0
3569;1.13137;0
3570;1.27654;0
3571;1.21643;0
3572;1.10286;0
3573;1.14926;0
3574;1.34999;0
3575;1.18573;0
3576;1.21116;0
3577;1.3175;0
3578;1.23935;0
3579;1.15905;0
3580;1.18876;0
3581;1.21705;0
3582;1.13398;0
3583;1.34524;0
3584;1.2446;0
3585;1.28453;0
3586;1.34322;0
3587;1.24604;0
3588;1.14574;0
3589;1.25982;0
3590;1.19313;0
3591;1.32283;0
3592;1.14921;0
3593;1.11089;0
3594;1.2276;0
3595;1.27903;0
3596;1.14918;0
3597;1.1306;0
3598;1.05894;0
3599;1.23156;0
3600;1.1445;0
3601;1.22534;0
3602;1.32607;0
3603;1.25361;0
3604;1.09159;0
3605;1.29438;0
3606;1.17616;0
3607;1.40216;0
3608;1.17927;0
3609;1.19796;0
3610;1.24059;0
3611;1.13238;0
3612;1.16219;0
3613;1.26032;0
3614;1.35551;0
3615;1.27241;0
3616;1.13352;0
3617;1.21051;0
3618;1.10522;0
3619;1.42402;0
3620;1.12539;0
3621;1.18634;0
3622;1.13409;0
3623;1.10171;0
3624;1.20557;0
3625;1.32349;0
3626;1.12886;0
3627;1.25872;0
3628;1.07457;0
3629;1.17126;0
3630;1.41563;0
3631;1.22628;0
3632;1.11122;0
3633;1.07833;0
3634;1.03851;0
3635;1.17868;0
3636;1.24053;0
3637;1.27509;0
3638;1.17454;0
3639;1.21886;0
3640;1.22688;0
3641;1.09212;0
3642;1.07237;0
3643;1.28796;0
3644;1.22107;0
3645;1.07662;0
3646;1.18843;0
3647;1.13335;0
3648;1.14128;0
3649;1.0774;0
3650;1.12674;0
3651;1.2434;0
3652;1.23145;0
3653;1.26976;0
3654;1.23838;0
3655;1.26045;0
3656;1.32844;0
3657;1.17815;0
3658;1.2641;0
3659;1.11972;0
3660;1.18303;0
3661;1.39592;0
3662;1.38446;0
3663;1.32706;0
3664;1.1248;0
3665;1.4967;0
3666;1.32169;0
3667;1.16189;0
3668;1.29138;0
3669;1.17079;0
3670;1.2524;0
3671;1.06788;0
3672;1.14284;0
3673;1.07563;0
3674;1.18089;0
3675;1.11597;0
3676;1.23882;0
3677;1.06128;0
3678;1.34057;0
3679;1.2577;0
3680;0.944135;0
3681;1.12588;0
3682;1.35992;0
3683;1.28982;0
3684;1.18318;0
3685;1.24141;0
3686;1.39942;0
3687;1.26364;0
3688;1.13532;0
3689;1.22452;0
3690;1.18863;0
3691;1.15566;0
3692;1.21238;0
3693;1.20238;0
3694;1.24973;0
3695;1.22478;0
3696;1.23938;0
3697;1.18782;0
3698;1.14533;0
3699;1.31177;0
3700;1.21417;0
3701;1.12068;0
3702;1.2719;0
3703;1.26036;0
3704;1.47865;0
3705;1.195;0
3706;1.22461;0
3707;1.13539;0
3708;1.38733;0
3709;1.05741;0
3710;1.14395;0
3711;1.25451;0
3712;1.21616;0
3713;1.18273;0
3714;1.17738;0
3715;1.35606;0
3716;1.11313;0
3717;1.06153;0
3718;1.2061;0
3719;1.19939;0
3720;1.37329;0
3721;1.13043;0
3722;1.47951;0
3723;1.20862;0
3724;1.16514;0
3725;1.29787;0
3726;1.14826;0
3727;1.26883;0
3728;1.24022;0
3729;1.23843;0
3730;1.2696;0
3731;1.17742;0
3732;1.03326;0
3733;1.24842;0
3734;1.30113;0
3735;1.26973;0
3736;1.08779;0
3737;1.15026;0
3738;1.30723;0
3739;1.34393;0
3740;1.40503;0
3741;1.14536;0
3742;1.23835;0
3743;1.17138;0
3744;1.22456;0
3745;1.1588;0
3746;1.34355;0
3747;1.2127;0
3748;1.20198;0
3749;1.13865;0
3750;1.21383;0
3751;1.24103;0
3752;1.21502;0
3753;1.28397;0
3754;1.15994;0
3755;1.22899;0
3756;1.27835;0
3757;1.10585;0
3758;1.16088;0
3759;1.28953;0
3760;1.25226;0
3761;1.1868;0
3762;0.999783;0
3763;1.06446;0
3764;1.28068;0
3765;1.23743;0
3766;1.30811;0
3767;1.3217;0
3768;1.19161;0
3769;1.15984;0
3770;1.14264;0
3771;1.17144;0
3772;1.25756;0
3773;1.11804;0
3774;1.27348;0
3775;1.19028;0
3776;1.18293;0
3777;1.47622;0
3778;1.20571;0
3779;1.25636;0
3780;1.05609;0
3781;1.08229;0
3782;1.14328;0
3783;1.24056;0
3784;1.21351;0
3785;1.28345;0
3786;1.31165;0
3787;1.24744;0
3788;1.16941;0
3789;1.38885;0
3790;1.0535;0
3791;0.997873;0
3792;1.26928;0
3793;1.12765;0
3794;1.26644;0
3795;1.21401;0
3796;1.07537;0
3797;1.20129;0
3798;1.27128;0
3799;1.25916;0
3800;1.18638;0
3801;1.16425;0
3802;1.20005;0
3803;1.24644;0
3804;1.12348;0
3805;1.37415;0
3806;1.26926;0
3807;1.28369;0
3808;1.35373;0
3809;1.34021;0
3810;1.10562;0
3811;1.14176;0
3812;1.19856;0
3813;1.13524;0
3814;1.40558;0
3815;1.13081;0
3816;1.16857;0
3817;1.18032;0
3818;1.23703;0
3819;1.03446;0
3820;1.28256;0
3821;1.23751;0
3822;1.38211;0
3823;1.0958;0
3824;1.25911;0
3825;1.02707;0
3826;1.34388;0
3827;1.2879;0
3828;1.07247;0
3829;1.23745;0
3830;1.12373;0
3831;1.20594;0
3832;1.25655;0
3833;1.29864;0
3834;1.23916;0
3835;1.26148;0
3836;1.49773;0
3837;1.17296;0
3838;1.18963;0
3839;1.09105;0
3840;1.16389;0
3841;1.13027;0
3842;1.07663;0
3843;1.1873;0
3844;1.28303;0
3845;1.20383;0
3846;1.2164;0
3847;1.27219;0
3848;1.2433;0
3849;1.22813;0
3850;1.16798;0
3851;1.10981;0
3852;0.928409;0
3853;1.17899;0
3854;1.27811;0
3855;1.19144;0
3856;1.17806;0
3857;1.52438;0
3858;1.33558;0
3859;1.23773;0
3860;1.2285;0
3861;1.18336;0
3862;1.04284;0
3863;1.32039;0
3864;1.13656;0
3865;1.39193;0
3866;1.17463;0
3867;1.03862;0
3868;1.31181;0
3869;1.03275;0
3870;1.1857;0
3871;1.12126;0
3872;1.21283;0
3873;1.09797;0
3874;1.07568;0
3875;1.22606;0
3876;1.24374;0
3877;1.30587;0
3878;1.17188;0
3879;1.22326;0
3880;1.2872;0
3881;1.31538;0
3882;1.05449;0
3883;1.20446;0
3884;1.10066;0
3885;1.09872;0
3886;1.33811;0
3887;1.02964;0
3888;1.07877;0
3889;1.20442;0
3890;1.1128;0
3891;1.28285;0
3892;1.19352;0
3893;1.12784;0
3894;1.08663;0
3895;1.11475;0
3896;1.17108;0
3897;1.17061;0
3898;1.17256;0
3899;1.07777;0
3900;1.25534;0
3901;1.08981;0
3902;1.23979;0
3903;1.36561;0
3904;1.31324;0
3905;1.11775;0
3906;1.09756;0
3907;1.27892;0
3908;1.23808;0
3909;1.2494;0
3910;1.20905;0
3911;1.08531;0
3912;1.30351;0
3913;1.18799;0
3914;1.47885;0
3915;1.06479;0
3916;1.19457;0
3917;1.17759;0
3918;1.15911;0
3919;1.40224;0
3920;1.16983;0
3921;1.33346;0
3922;1.22118;0
3923;1.25414;0
3924;1.17128;0
3925;1.21447;0
3926;1.12702;0
3927;1.24222;0
3928;1.203;0
3929;1.14521;0
3930;1.16016;0
3931;1.11958;0
3932;1.35286;0
3933;1.26007;0
3934;1.33984;0
3935;1.25224;0
3936;1.29139;0
3937;1.2861;0
3938;1.3807;0
3939;1.08769;0
3940;1.23137;0
3941;0.994241;0
3942;1.323;0
3943;1.31021;0
3944;1.24643;0
3945;1.2599;0
3946;1.13754;0
3947;1.12509;0
3948;1.18096;0
3949;1.342;0
3950;1.06298;0
3951;1.19538;0
3952;1.15324;0
3953;1.19637;0
3954;1.13382;0
3955;1.25677;0
3956;1.25355;0
3957;1.18014;0
3958;1.085;0
3959;1.04232;0
3960;1.36376;0
3961;1.24875;0
3962;1.21758;0
3963;1.31819;0
3964;1.31376;0
3965;1.31704;0
3966;1.29183;0
3967;1.10797;0
3968;1.32738;0
3969;1.25327;0
3970;1.14986;0
3971;1.21544;0
3972;1.10743;0
3973;1.16098;0
3974;1.15625;0
3975;1.32104;0
3976;1.11269;0
3977;1.12602;0
3978;1.21107;0
3979;1.27428;0
3980;1.32453;0
3981;1.19609;0
3982;1.17894;0
3983;1.39054;0
3984;1.43197;0
3985;1.23966;0
3986;1.27664;0
3987;1.23197;0
3988;1.18211;0
3989;1.30499;0
3990;1.22651;0
3991;1.12136;0
3992;1.10368;0
3993;1.33687;0
3994;1.20322;0
3995;1.33834;0
3996;1.10671;0
3997;1.19173;0
3998;1.18808;0
3999;1.18685;0
4000;1.14627;0
4001;1.4151;0
4002;1.3434;0
4003;1.06391;0
4004;1.2598;0
4005;1.187;0
4006;1.13487;0
4007;1.35934;0
4008;1.15197;0
4009;1.27522;0
4010;1.20898;0
4011;1.22447;0
4012;1.33535;0
4013;1.35045;0
4014;1.22312;0
4015;1.17193;0
4016;1.27561;0
4017;1.18153;0
4018;1.26282;0
4019;1.31449;0
4020;1.06848;0
4021;1.30392;0
4022;1.20541;0
4023;1.0789;0
4024;1.2965;0
4025;1.05402;0
4026;1.205;0
4027;1.26434;0
4028;1.32381;0
4029;1.04205;0
4030;1.36232;0
4031;1.26246;0
4032;1.19954;0
4033;1.37021;0
4034;1.12002;0
4035;1.33263;0
4036;1.24248;0
4037;1.07435;0
4038;1.17447;0
4039;1.24392;0
4040;1.34705;0
4041;1.31847;0
4042;1.21589;0
4043;1.11988;0
4044;1.22028;0
4045;1.13351;0
4046;1.10217;0
4047;1.17161;0
4048;1.44093;0
4049;1.13869;0
4050;1.23135;0
4051;1.32647;0
4052;1.28491;0
4053;1.25609;0
4054;1.30263;0
4055;1.21006;0
4056;1.13427;0
4057;1.00882;0
4058;1.16376;0
4059;1.16882;0
4060;0.981811;0
4061;1.26127;0
4062;1.32332;0
4063;1.14502;0
4064;1.05059;0
4065;1.10451;0
4066;1.11365;0
4067;1.25997;0
4068;1.22228;0
4069;1.18499;0
4070;1.1718;0
4071;1.06129;0
4072;1.09091;0
4073;1.2278;0
4074;1.1413;0
4075;1.22228;0
4076;1.22442;0
4077;1.26226;0
4078;1.20271;0
4079;1.29573;0
4080;1.22524;0
4081;1.04698;0
4082;0.969713;0
4083;1.12538;0
4084;1.3542;0
4085;1.33177;0
4086;0.998717;0
4087;1.19338;0
4088;1.18566;0
4089;1.30359;0
4090;1.10983;0
4091;1.33586;0
4092;1.17643;0
4093;1.14501;0
4094;1.34711;0
4095;1.23654;0
4096;1.00751;0
4097;1.07806;0
4098;1.46378;0
4099;1.35282;0
4100;1.09416;0
4101;1.26729;0
4102;1.21669;0
4103;1.22174;0
4104;1.10071;0
4105;1.15844;0
4106;1.20777;0
4107;1.40527;0
4108;1.10879;0
4109;1.03274;0
4110;1.33625;0
4111;1.16323;0
4112;1.38796;0
4113;1.03767;0
4114;1.20633;0
4115;1.33541;0
4116;1.14426;0
4117;1.13489;0
4118;1.16909;0
4119;1.20881;0
4120;1.20362;0
4121;1.30731;0
4122;1.24358;0
4123;1.15938;0
4124;1.12979;0
4125;1.16465;0
4126;1.07835;0
4127;1.22129;0
4128;1.24722;0
4129;1.28963;0
4130;1.30697;0
4131;1.30519;0
4132;1.34067;0
4133;1.21365;0
4134;1.27124;0
4135;1.26072;0
4136;1.11825;0
4137;1.1412;0
4138;1.07107;0
4139;1.06389;0
4140;1.13587;0
4141;1.28166;0
4142;1.10571;0
4143;1.12495;0
4144;1.30233;0
4145;1.06437;0
4146;1.25086;0
4147;1.05503;0
4148;1.29276;0
4149;1.14289;0
4150;1.14044;0
4151;1.18643;0
4152;1.46034;0
4153;1.23413;0
4154;1.12036;0
4155;1.15353;0
4156;1.33071;0
4157;1.23985;0
4158;1.31217;0
4159;1.11231;0
4160;1.31079;0
4161;1.18323;0
4162;1.2191;0
4163;1.23903;0
4164;0.972748;0
4165;1.18843;0
4166;1.23633;0
4167;1.23306;0
4168;1.0906;0
4169;1.16036;0
4170;1.31166;0
4171;1.22474;0
4172;1.28134;0
4173;1.32108;0
4174;1.30488;0
4175;1.08676;0
4176;1.22139;0
4177;1.26862;0
4178;1.25532;0
4179;1.15881;0
4180;1.1757;0
4181;1.4343;0
4182;1.25434;0
4183;1.17347;0
4184;1.22779;0
4185;1.37963;0
4186;1.08192;0
4187;1.30548;0
4188;1.3153;0
4189;1.17006;0
4190;1.18154;0
4191;1.21848;0
4192;1.24797;0
4193;1.22999;0
4194;1.11941;0
4195;1.09197;0
4196;1.06618;0
4197;1.29904;0
4198;1.19797;0
4199;1.06797;0
4200;1.12381;0
4201;1.16784;0
4202;1.26297;0
4203;1.1516;0
4204;1.16465;0
4205;1.19862;0
4206;1.30193;0
4207;1.24654;0
4208;1.21424;0
4209;1.25925;0
4210;1.20528;0
4211;0.969386;0
4212;1.13727;0
4213;1.27047;0
4214;1.31538;0
4215;1.19425;0
4216;1.24082;0
4217;1.14182;0
4218;1.10495;0
4219;1.20809;0
4220;0.99166;0
4221;1.33683;0
4222;1.20531;0
4223;1.1879;0
4224;1.17138;0
4225;1.34771;0
4226;1.22007;0
4227;1.19921;0
4228;1.29101;0
4229;1.41194;0
4230;1.26158;0
4231;1.25997;0
4232;1.30167;0
4233;1.05448;0
4234;1.20515;0
4235;1.25042;0
4236;1.2064;0
4237;1.15844;0
4238;1.14339;0
4239;1.11638;0
4240;1.08096;0
4241;1.11156;0
4242;1.27839;0
4243;1.14533;0
4244;1.03932;0
4245;1.33705;0
4246;1.32771;0
4247;1.24755;0
4248;1.05802;0
4249;1.41814;0
4250;1.07344;0
4251;1.0838;0
4252;1.17268;0
4253;1.11169;0
4254;1.12777;0
4255;1.23922;0
4256;1.19633;0
4257;1.34007;0
4258;1.38367;0
4259;1.13802;0
4260;1.26105;0
4261;1.2787;0
4262;1.18235;0
4263;1.14685;0
4264;1.27691;0
4265;1.34861;0
